/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb600102a2/,1355
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelINIshero/,5010
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelluxout1211/,2037
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelmovieb000223L/,4848
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb6bank/,4000
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb12ariell/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb12ariellagain/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb15caesar1/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb16caesarsigg1/,1957
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest/,3244
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest2/,3932
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest3/,4614
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb600102a2/,1355
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelINIshero/,5010
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelluxout1211/,2037
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelmovieb000223L/,4848
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb6bank/,4000
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb12ariell/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb12ariellagain/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb15caesar1/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb16caesarsigg1/,1957
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest/,3244
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest2/,3932
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest3/,4614
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb600102a2/,1355
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelINIshero/,5010
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelluxout1211/,2037
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelmovieb000223L/,4848
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb6bank/,4000
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb12ariell/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb12ariellagain/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb15caesar1/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb16caesarsigg1/,1957
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest/,3244
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest2/,3932
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest3/,4614
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb600102a2/,1355
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelINIshero/,5010
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelluxout1211/,2037
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelmovieb000223L/,4848
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb6bank/,4000
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb12ariell/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb12ariellagain/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb15caesar1/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb16caesarsigg1/,1957
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest/,3244
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest2/,3932
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest3/,4614
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb600102a2/,1355
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelINIshero/,5010
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelluxout1211/,2037
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelmovieb000223L/,4848
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb6bank/,4000
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb12ariell/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb12ariellagain/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb15caesar1/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb16caesarsigg1/,1957
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest/,3244
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest2/,3932
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest3/,4614
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb600102a2/,1355
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelINIshero/,5010
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelluxout1211/,2037
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelmovieb000223L/,4848
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb6bank/,4000
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb12ariell/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb12ariellagain/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb15caesar1/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb16caesarsigg1/,1957
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest/,3244
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest2/,3932
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest3/,4614
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb600102a2/,1355
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelINIshero/,5010
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelluxout1211/,2037
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelmovieb000223L/,4848
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb6bank/,4000
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb12ariell/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb12ariellagain/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb15caesar1/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb16caesarsigg1/,1957
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest/,3244
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest2/,3932
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest3/,4614
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb600102a2/,1355
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelINIshero/,5010
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelluxout1211/,2037
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelmovieb000223L/,4848
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb6bank/,4000
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb12ariell/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb12ariellagain/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb15caesar1/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb16caesarsigg1/,1957
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest/,3244
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest2/,3932
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest3/,4614
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb600102a2/,1355
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelINIshero/,5010
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelluxout1211/,2037
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelmovieb000223L/,4848
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb6bank/,4000
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb12ariell/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb12ariellagain/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb15caesar1/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb16caesarsigg1/,1957
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest/,3244
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest2/,3932
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest3/,4614
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb600102a2/,1355
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelINIshero/,5010
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelluxout1211/,2037
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelmovieb000223L/,4848
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb6bank/,4000
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb12ariell/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb12ariellagain/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb15caesar1/,2912
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb16caesarsigg1/,1957
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest/,3244
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest2/,3932
/Tmp/slurm.547214.0/UCF101catcam/frame/CatWalk/labelb21ariellforest3/,4614
